lambda,theta
0.38222239,0.73934709
0.65117756,0.35590881
0.56882129,0.44323513
0.62200483,0.36512064
0.59967374,0.23837871
0.84072745,0.45654793
0.41592541,0.62565459
0.81895827,0.18861601
0.76297738,0.59874493
0.50868969,0.64970036
0.31186248,0.9062
0.43298152,0.62974637
0.58446897,0.4140951
1.2411684,0.19030964
0.86029178,0.24058515
0.64439777,0.36707162
0.39660023,0.68081883
0.54858429,0.27074262
0.42639992,0.75925276
0.61176434,0.38687369
0.58446473,0.52982882
0.36811065,0.665989
0.68512448,0.3817738
0.61305876,0.57611034
0.86458302,0.80811426
0.31253491,0.4662294
0.47339657,0.64535382
0.73080079,0.45707591
0.52163971,0.3961058
0.5369243,0.60327734
0.52390427,0.2591421
0.66042706,0.27451924
0.77441035,0.25520938
0.86576914,0.44998503
0.36807454,0.68396067
0.42489075,0.72783662
1.0622382,0.19494076
0.78034283,0.61835131
0.33345636,0.51633729
0.73742024,0.64957602
0.45100484,0.70970551
0.45541504,0.78660203
0.545806,0.86640237
0.52555702,0.56523314
0.29585885,0.78542497
0.52667789,0.49506893
0.35510831,0.83559335
0.7832096,0.2483601
0.47541295,0.47722111
0.48822723,0.46552782
0.67100301,0.52837384
0.5607837,0.44762074
0.58494478,0.37267042
0.60661717,0.42861064
0.27716148,0.5866375
0.49221999,0.76946962
0.36563473,0.69394155
0.47727177,0.52537019
0.38970957,0.65962383
0.42738339,0.41919628
0.90867145,0.46131601
0.48473029,0.26431658
0.69958213,0.45363407
0.62889608,0.3985563
0.37634723,0.45888203
0.46116075,0.55252998
0.67444905,0.58246778
0.57452106,0.62172402
0.40063316,0.64718056
0.46344904,0.54106153
0.84311652,0.33112998
0.75873624,0.45459602
0.39229523,0.60367641
0.6310901,0.44047084
0.32096652,0.64903822
0.44888102,0.60132441
0.7509897,0.26424484
0.71677036,0.41552336
0.62355773,0.34222711
0.68735169,0.40632002
0.63150389,0.46045567
0.66897688,0.41572257
1.0101462,0.31316427
0.74290338,0.71321269
0.50323965,0.72275342
0.75015896,0.29961883
0.39826331,0.65037142
0.46771061,0.67604067
0.65534846,0.41237513
0.39322875,0.54000611
0.49419634,0.58090661
0.40857477,0.69084952
0.56347981,0.50011815
0.66558458,0.42885762
0.3767683,0.56936501
0.66782027,0.33657343
0.57031038,0.61483618
0.53893678,0.57825592
0.40604618,0.30628802
0.48916856,0.47539346
0.5568141,0.81936642
0.42442523,0.52214908
0.4429128,0.53246103
0.47007931,0.5555054
0.51740749,0.60184348
0.40911402,0.4771554
0.41392424,0.41667282
0.43021408,0.7247241
0.75962458,0.25304526
0.35701681,0.65943834
0.63088104,0.71866251
0.53510736,0.74656362
0.48769736,0.64921245
0.72006331,0.39132773
0.42797687,0.49656256
0.79981811,0.27346709
0.59327119,0.63013416
0.39148461,0.5775969
0.44617014,0.37826913
0.59324768,0.54943246
0.48749809,0.52493375
0.48196678,0.48253794
0.57008872,0.37192769
0.40110843,0.51292312
0.7148862,0.33793272
0.87690976,0.44634073
0.81148034,0.38045145
0.73422755,0.43885129
0.39221681,0.51775289
0.56190707,0.53297727
0.63200307,0.52852148
0.86289417,0.19950647
0.27300056,0.62111874
0.61830185,0.56144179
0.63716547,0.73262541
0.64108757,0.53439316
0.4730215,0.71759536
0.65212071,0.3127328
0.36939318,0.61339273
1.2995275,0.21145986
0.38265725,0.60189207
0.97687155,0.45059011
0.69396672,0.38085451
0.65446461,0.21623492
0.35192493,0.78912741
0.6731762,0.43904525
0.4178901,0.76235695
0.4926132,0.38136433
0.38614169,0.48471334
0.47014887,0.79562128
0.85005273,0.29264718
0.81395489,0.29374571
0.3966807,0.59284653
0.52233613,0.39752739
0.38339138,0.59201664
0.47328069,0.64473732
0.33324628,0.52007616
0.50234987,0.61240112
0.28183944,0.5916774
0.38665495,0.71181205
0.44268208,0.39842524
0.52703342,0.89279937
0.41305259,0.34999492
0.43933307,0.56721372
0.4737106,0.55700623
0.84507267,0.58661127
0.3816933,0.62420132
0.54584353,0.43539482
0.3390716,0.66907214
0.81366651,0.36082897
0.84837852,0.37193836
0.38958822,0.78073968
0.41082344,0.69051166
0.49410511,0.55750625
0.41487411,0.69218732
0.37622927,0.47259936
0.51018529,0.91496151
0.4823138,0.79089223
0.42214923,0.3270248
0.64473,0.5052925
0.31188831,0.81790762
0.9166641,0.44027766
0.32978242,0.78770485
0.53615594,0.77024084
0.42149936,0.54129513
0.47316462,0.70321312
0.39487931,0.55581104
0.63738465,0.41216519
0.64033195,0.56209297
0.5915218,0.4636423
0.50605858,0.39735426
0.44744959,0.55645922
0.60116282,0.47474666
0.47218581,0.68831897
0.67779031,0.45086691
0.94760213,0.29499286
0.31801831,0.76230256
1.1316833,0.16831492
0.6017123,0.47911212
0.43016441,0.43087445
0.60823354,0.53384673
0.41386652,0.57374336
0.49728006,0.58026352
0.54697729,0.47189217
0.68167652,0.23684862
0.60881502,0.27370512
0.67435919,0.31216886
0.80156835,0.36319869
0.38220365,0.85705078
0.37004418,0.91105172
0.67168203,0.9339778
0.41148065,0.86078311
0.49005916,0.38259262
0.56083814,0.89427832
0.88319257,0.26980468
0.79299569,0.30626874
0.85417998,0.26578095
0.27416556,0.75263986
0.58843708,0.64414724
0.61023961,0.27441868
0.46468285,0.88162006
0.67934997,0.31013091
1.2284473,0.36120402
0.36089078,0.82609771
0.4112139,0.78325995
0.91130843,0.32862349
0.73011147,0.19634324
0.81602862,0.49189354
1.1138278,0.29038431
0.59774462,0.36262331
0.3937521,0.71751776
0.41664075,0.52089269
0.52758843,0.78815017
0.59845695,0.41085542
0.37896495,0.39724883
0.40214198,0.62796776
0.55611479,0.4780043
0.50117042,0.49374043
0.61663945,0.47722756
0.84436059,0.26077214
0.67993019,0.28207665
0.50772198,0.58128616
0.82090535,0.28741425
0.92799887,0.27406811
0.90765517,0.32066284
1.051838,0.24513769
0.78416392,0.26389957
0.69879116,0.43661655
0.34348926,0.68937923
0.38891506,0.67115954
0.41403612,0.48818931
0.51898618,0.58924897
0.41327885,0.70061886
0.45466132,0.45523107
1.0583052,0.26458611
0.63781134,0.78396129
0.52588974,0.51004707
0.84556189,0.71801297
0.58238158,0.35980403
0.44322358,0.35816245
0.37243815,0.43718319
0.69008619,0.51173993
0.48782324,0.27811495
0.71427482,0.42129841
0.58319399,0.34451409
0.92494358,0.47252489
0.57957563,0.85416538
0.50773295,0.73512963
0.62235514,0.48573439
0.41129813,0.53097962
0.53870889,0.34233369
0.44185753,0.68257275
0.56334891,0.42776976
0.42787754,0.42257512
0.61870383,0.64281637
0.56864741,0.64635556
0.50168212,0.60104661
0.40160803,0.35797014
0.3915145,0.65032978
0.49764536,0.42585563
0.48971004,0.38327893
0.48576149,0.35854559
0.39483629,0.51085416
0.5826582,0.44273363
0.3671339,0.70661678
0.66282168,0.30771049
1.2147127,0.22911255
0.35090871,0.89320542
0.50181527,0.51934775
0.57959588,0.62027844
0.64751581,0.47127884
0.6379689,0.6643241
1.0526347,0.36644838
0.38471378,0.48112742
0.63477828,0.29774271
0.47336753,0.49673821
0.58592927,0.44669097
0.4820692,0.4367356
0.3367266,0.6036326
0.34559347,0.73599356
0.62392565,0.42286778
0.74352158,0.49061915
1.0946999,0.54270807
0.44237614,0.40329557
0.4201281,0.47292405
0.64271399,0.40476291
0.42941571,0.53010826
0.71960851,0.66526967
0.508909,0.65990184
0.51873505,0.33094159
0.3379996,0.75824021
0.50506379,0.96883227
0.48188084,0.244442
0.66469276,0.46269824
0.62613269,0.36819429
0.4677039,0.58774353
0.38330951,0.67171447
1.0686245,0.26468087
0.46868236,0.61317915
0.68185549,0.54577951
0.62551559,0.64668902
0.40395304,0.45946845
0.73779891,0.38902141
0.6293243,0.34775634
0.59505772,0.39842507
0.38473164,0.82755473
0.53281987,0.38918375
0.60192637,0.44922859
0.50147554,0.41638726
0.46878465,0.77479269
0.5434772,0.38353816
0.55241463,0.57318756
0.44090043,0.40514478
0.47769508,0.36784787
0.68648999,0.37836311
0.42426458,0.65109112
0.54128332,0.60318355
0.44959242,0.5318717
0.37073529,0.63610069
0.32350948,0.52560354
0.70231528,0.4553399
0.60590711,0.41539063
0.62633479,0.60393328
0.75106874,0.47663786
0.91950666,0.24556343
1.0904118,0.35630217
0.32973967,0.60211146
0.7558872,0.21490515
1.148702,0.37898957
1.115084,0.2316125
0.27969504,0.81423568
0.41216056,0.45622485
0.42758262,0.46358705
0.55201599,0.6388586
0.41986889,0.62908101
0.65552767,0.33429825
0.77705282,0.841783
0.84619452,0.83398387
0.60501469,0.20126963
0.32282742,0.53226199
0.93049467,0.46321869
0.33618559,0.65579096
0.34508055,0.74709358
0.51973652,0.46811133
0.75575938,0.37130375
0.61294662,0.37325774
0.49879644,0.28245399
0.99591356,0.36267865
0.451024,0.31155404
0.48232123,0.68251011
0.38272058,0.76938152
0.66179664,0.45399211
0.76594515,0.71538572
0.51139954,0.64791354
0.57342737,0.69652206
0.46065692,0.6505244
0.45992546,0.63384733
0.9377601,0.47303872
0.6019506,0.47645942
0.64106119,0.52815823
0.45428404,0.61024365
0.63294534,0.3555764
0.55795611,0.30849207
0.5384495,0.5436323
0.6660334,0.49448831
1.0730545,0.29186185
1.0723781,0.29187322
1.2666673,0.3019719
0.69362518,0.2458295
0.59872244,0.68787553
0.48155859,0.47458853
0.71780048,0.38799739
0.53314057,0.63283851
0.42033548,0.82291742
0.56825429,0.69841313
0.78236201,0.67054097
0.71925464,0.6275722
0.57767768,0.80147878
0.52655285,0.7017819
0.35174624,0.64851474
0.42964845,0.6562738
0.55542219,0.52154757
0.38674146,0.60975397
0.78210577,0.40324286
0.72628763,0.50094501
0.54671373,0.5874537
0.53881338,0.6436689
0.56089987,0.68393641
0.66172901,0.45434797
0.51959268,0.36509322
0.51416133,0.6658734
0.5402378,0.75720847
0.40437364,0.55820519
0.47981334,0.31492882
0.53646251,0.57411938
0.63374877,0.60409723
0.50713603,0.44697107
0.66086102,0.56048087
0.42600695,0.57813752
0.66749442,0.79749264
0.45811651,0.49524405
0.44717561,0.54545776
0.60596237,0.56829614
0.50362836,0.30541978
0.69769437,0.48089116
0.6122516,0.32789611
0.60262467,0.47878534
0.7449305,0.40663194
0.44233379,0.46268513
0.42951913,0.59914739
0.78327579,0.40929136
0.79226654,0.37472964
0.69100875,0.37465881
0.42825426,0.64172567
0.46002021,0.57799591
0.58252541,0.44851127
0.47853847,0.49957356
0.45454931,0.49839469
0.53613079,0.56238489
0.35616258,0.40984713
0.87004992,0.29129687
0.6845367,0.36226911
0.37367621,0.57260621
0.4958561,0.67678736
0.36751346,0.5516433
0.42509695,0.46913738
0.6494595,0.37803194
0.76857458,0.57991128
0.68069769,0.57841211
0.38926643,0.51417452
0.36558824,0.62534374
0.74129756,0.46011439
0.61514586,0.54142173
0.75441353,0.38469133
0.9238005,0.42997634
0.86445586,0.26913526
0.87747331,0.24183733
0.65873293,0.23923972
1.1192296,0.39278947
0.40932048,0.84483861
0.54470067,0.48213093
0.6091317,0.46930525
0.59566212,0.36301979
0.50250775,0.63732704
0.44809411,0.56106655
0.5759162,0.39328518
0.37001005,0.41788513
0.55244501,0.71508361
0.34880436,0.53829606
0.58051416,0.51673186
0.60894658,0.51479279
0.36624487,0.67052493
0.5014086,0.38191476
0.41104828,0.90630386
0.36631758,0.89169853
0.68404864,0.31873586
0.56167435,0.60995027
0.51250247,0.64584789
0.49334056,0.56858721
0.61850178,0.76442695
0.28594422,0.8366489
0.58170768,0.48762907
0.68367692,0.52854002
0.48226048,0.58469355
0.43401651,0.54856914
0.4452206,0.51876574
0.96056276,0.69075903
0.68721336,0.22847577
0.75438024,0.64403232
0.39366071,0.48975187
0.51608654,0.45994847
0.76301133,0.2908122
1.2517457,0.25379085
1.1568077,0.40527701
0.93604756,0.35294561
0.90270263,0.19602274
0.98547873,0.22988336
0.88614964,0.44893344
0.52807617,0.68652969
0.49753964,0.73873142
0.65164111,0.44268081
0.66149457,0.6319341
0.54997284,0.42338546
0.59407373,0.53025084
0.57579546,0.4587398
0.41590192,0.64023236
0.77053295,0.45777887
0.37612224,0.6705671
0.82746094,0.27348362
1.0544925,0.72178931
0.64354767,0.53626044
0.73781963,0.55223957
0.51836441,0.91564818
0.31929594,0.83008096
0.58922656,0.32943066
0.3503035,0.86162999
0.62845767,0.54738139
0.32028755,0.59851713
0.46102259,0.61872264
0.58127196,0.42437196
0.45488003,0.4128267
0.44369663,0.37224602
0.36383855,0.45506811
0.74093562,0.52953501
0.5754261,0.39230978
0.5443356,0.30788079
0.58445255,0.43997653
0.39768144,0.57994239
0.39293361,0.69459514
0.66675805,0.37239933
0.93655072,0.37111585
0.91516044,0.15060356
0.47972679,0.79326341
0.3826608,0.32082274
0.797067,0.80383337
0.85444271,0.59117405
0.69151409,0.74691439
0.24447287,0.4480233
1.135825,0.52011167
0.36302154,0.49767186
0.58399889,0.73330462
0.52441266,0.41616797
0.65065584,0.60245076
0.42961511,0.42677407
0.38887423,0.61605044
0.45182061,0.46026993
0.44272035,0.81655846
0.5149292,0.5255964
0.40986537,0.60972495
0.76627903,0.26086263
1.0074542,0.38427243
0.36573925,0.54815619
0.70781457,0.63879718
0.3349166,0.47913741
0.4160396,0.56668434
0.50941665,0.42681229
0.40551305,0.48485334
0.61576327,0.40341542
0.56945954,0.48037188
0.47567712,0.55957833
0.55571529,0.60692508
0.43138846,0.2792234
0.46718392,0.3800353
0.72648712,0.60706862
0.27173433,0.76910103
1.0760261,0.94386175
0.39001352,0.47436697
0.5747614,0.45464547
0.42964553,0.6005723
0.58144856,0.55844524
0.51384932,0.58121478
0.63582166,0.36774267
0.47976527,0.44735937
0.85771781,0.34604755
0.78388967,0.39608385
0.48956595,0.43970017
0.4373991,0.84662941
0.44879599,0.62236772
1.2230527,0.50081358
0.64279631,0.57312229
0.41578896,0.48897077
0.4722602,0.64957666
0.61013558,0.31107638
0.51235749,0.44888192
0.57592697,0.70966591
0.52372144,0.46777671
0.49638424,0.65999263
0.39062796,0.64867785
0.64196099,0.65886933
0.63273806,0.66081424
0.42133538,0.47627392
0.95665953,0.39251968
0.54314923,0.74459724
0.8240937,0.14187599
0.79930667,0.69316692
0.62520962,0.4612981
0.59651851,0.32467126
0.37272521,0.58388289
0.30457518,0.83684468
0.31765352,0.8381673
0.37982634,0.36293671
0.40205498,0.57658956
0.43984302,0.63554068
0.51301951,0.65032951
0.54521435,0.35225827
0.46851843,0.87237385
0.43868564,0.8837151
0.30355,0.50462397
0.37441355,0.56144956
0.61908127,0.56109695
0.41648924,0.6624544
0.55097239,0.42414139
0.55482966,0.45857032
0.56498686,0.54628316
0.48140626,0.30453796
0.53615197,0.88345376
0.41551422,0.60988387
0.46958597,0.35737133
0.45872164,0.46246806
0.35967955,0.41795399
1.4090815,0.40302907
0.36956849,0.50777317
0.5534922,0.49804683
0.57902081,0.45368345
0.65910274,0.48902401
0.66987143,0.50747594
0.37974862,0.41112635
0.4209402,0.44782456
0.5135256,0.61658444
0.48294998,0.29370987
0.68141779,0.487934
0.3481095,0.43378504
0.80553701,0.42534525
0.38943188,0.55603498
0.48744821,0.34845098
0.35458783,0.61027864
0.27361139,0.75857753
0.4739343,0.67538405
0.44030975,0.61288874
0.64749976,0.36898352
0.88953679,0.34486184
0.68983163,0.40863218
0.37072882,0.60361317
0.4866665,0.43834552
0.45818699,0.59302262
0.73372693,0.54595028
0.76891679,0.37182128
0.92799466,0.48063819
0.28710144,0.42581376
0.83073728,0.76982588
0.54902594,0.68669094
0.47316225,0.40580548
0.39417264,0.49675618
0.54974741,0.55369913
0.58041469,0.31181817
0.37364922,0.87326977
0.86831205,0.34907153
0.76105609,0.26481477
0.51575748,0.31955505
0.8066037,0.3026381
0.52023672,0.45963395
0.71989009,0.52778217
0.66164887,0.51883816
0.7112628,0.25156396
0.40054597,0.67826127
0.8101652,0.65712036
0.43804806,0.42189602
0.6130616,0.62214043
0.3156591,0.40210955
0.27769407,0.57655612
0.74564342,0.6345534
0.53843427,0.2410706
0.47800261,0.70452215
0.54617951,0.5400842
0.50215365,0.23189477
0.5030926,0.67744388
0.43253647,0.45412622
0.48006099,0.49536448
0.51336311,0.42484735
0.60319601,0.49951201
0.29251707,0.68323795
0.55630357,0.67454018
0.58891997,0.31900631
0.75858262,0.31377437
0.74549518,0.36158921
0.4266264,0.69396696
0.43520569,0.56458074
0.59618072,0.49692357
0.4296809,0.7320761
0.3564793,0.72830302
0.64887309,0.33506728
0.42250011,0.45587506
0.62029522,0.42334333
0.46160532,0.68158584
0.29832332,0.71927817
0.49601853,0.85272332
0.46462581,0.64496028
0.60742883,0.35189925
0.67854643,0.36114303
0.83228162,0.24663132
0.46449217,0.60995421
0.46670705,0.81419679
0.52933893,0.64178798
0.56483218,0.46320026
0.53217122,0.48479326
0.73933056,0.28264261
0.5452673,0.53083828
0.47398017,0.41668704
0.507068,0.65351208
0.51802283,0.40206279
0.5613646,0.4591921
0.63472834,0.44211186
0.35953415,0.66882597
1.0033427,0.3263331
0.50721813,0.56162251
0.58444953,0.43171547
0.63951003,0.37816817
0.63584478,0.36725084
0.63120245,0.38979743
0.70570332,0.4888339
0.75543158,0.53440181
0.40524486,0.56211056
0.84822259,0.38353209
0.40980909,0.56002234
0.47947271,0.5749492
0.3963244,0.75707656
0.59254309,0.660946
0.60272736,0.65438102
0.6696413,0.2644241
0.28079357,0.68285725
0.89303294,0.46473272
0.50737262,0.48277074
0.37594187,0.7630422
0.34017358,0.73634293
0.58885167,0.65037375
0.4057246,0.50797213
0.84667263,0.72729023
0.44469944,0.60830349
0.38238923,0.70861711
0.36127603,0.71063821
1.1731885,0.19497755
0.39578418,0.74847975
0.67049132,0.28133289
0.46762639,0.61393663
0.58563633,0.34497463
0.33451535,0.89579882
0.43279169,0.85982146
0.60611694,0.33188441
0.61750736,0.36075947
0.36698782,0.68729555
0.35465817,0.69230841
0.56808785,0.57694622
0.60429388,0.57102672
0.83920697,0.56361595
0.41381993,0.63720851
0.33433429,0.69171113
0.51962304,0.71779022
0.32691246,0.78216243
1.2868409,0.20579353
0.66510101,0.46150201
0.87633243,0.32372562
0.72253982,0.41476994
0.87464679,0.33446818
0.64874848,0.3815077
1.0047637,0.52713598
0.48754277,0.47806551
0.43860847,0.49647002
0.44203511,0.44468865
1.0189215,0.71122254
0.32058666,0.65495206
0.32361832,0.66559682
0.35306701,0.5869135
0.61119104,0.59637402
0.32004968,0.49187699
0.56618383,0.72413172
0.49356266,0.47966593
0.36302061,0.5002342
0.49404922,0.70885993
0.48045384,0.51266563
0.46375726,0.53412635
0.77003379,0.5901116
0.65505146,0.31887098
0.34381369,0.73046348
0.49085249,0.50375038
0.77595848,0.30943513
0.60797865,0.49967733
0.47669034,0.75701551
0.46643118,0.82261173
0.51812746,0.78938162
0.4984826,0.71119726
0.40024566,0.42967066
0.41979874,0.51497109
0.44833032,0.38054869
0.50010201,0.4364594
0.68091362,0.42192062
0.51581391,0.6209388
0.57960872,0.61647756
0.50006282,0.68487708
0.53547314,0.62349452
0.46983917,0.40938488
0.35969276,0.6619364
0.41355652,0.46058682
0.47891342,0.62861948
0.54166811,0.55648217
0.56760522,0.49480158
0.56606856,0.51220818
0.53426174,0.67690441
0.55069591,0.75749782
0.42448651,0.3949803
0.5204726,0.78878699
0.43190683,0.42754482
0.50061553,0.71571861
0.31823421,0.79015528
0.68075365,0.25369965
0.38697227,0.62377341
0.3839174,0.6324434
0.73477988,0.25946136
0.35080744,0.55647205
0.70961369,0.69261839
0.48608023,0.47453693
1.0185728,0.36760296
0.7704543,0.2452392
0.48342396,0.68869498
0.45444221,0.43258174
0.82966308,0.70187361
0.96889248,0.62222494
0.85793219,0.19760128
0.90834078,0.32218484
0.73410987,0.20900486
0.45003655,0.78198743
0.67535679,0.34407512
0.63766604,0.36090966
0.4659426,0.54970172
0.46684728,0.60548804
0.46967654,0.47563155
0.53998157,0.51952502
0.53785034,0.37724202
0.45436101,0.88473853
0.42876755,0.32806945
0.74194099,0.62571825
0.54914691,0.28926064
0.5867156,0.62281632
0.5430346,0.53703389
0.63934233,0.23640812
0.67836141,0.23283523
0.94225916,0.54413887
0.42979718,0.65387318
0.551372,0.45796815
0.58539278,0.66909622
0.65461077,0.34607177
1.1492198,0.54999765
0.84495417,0.14733506
0.73013272,0.79352944
0.30459381,0.72871627
0.75870162,0.32532071
0.79029638,0.27506823
0.46282429,0.52114237
0.70840012,0.4049059
0.4796982,0.29317233
0.72301088,0.70261906
0.31209558,0.71747985
0.5919567,0.46004283
0.32180867,0.86544303
0.40649273,0.52881677
0.50977611,0.60028891
0.48845894,0.93432882
0.26544461,0.82843702
0.6178271,0.71139738
0.4896591,0.59343079
0.406589,0.87838817
0.60366486,0.27456405
0.58383903,0.66052839
0.60395176,0.50132508
0.45623229,0.4334027
0.35802041,0.53299568
0.56020732,0.67348887
0.51002564,0.40269153
0.54398412,0.68636815
0.54362502,0.44215262
0.89597338,0.18151682
0.74943541,0.38121165
0.27154998,0.83769583
0.94172789,0.35838942
0.36249256,0.72581779
0.36217765,0.60626527
0.60794252,0.55340916
0.41408244,0.28470783
0.34525882,0.46076996
0.44120907,0.39256268
0.54440025,0.38233359
0.36962917,0.57225036
0.64904288,0.45045601
0.94848579,0.23404077
0.50766933,0.55759703
0.62535042,0.60584948
0.42859143,0.43039638
0.62427611,0.80140194
0.33282855,0.90703179
0.66727042,0.20670597
0.45513841,0.90322347
0.42203478,0.45238576
0.49740946,0.65260435
0.6223049,0.31936356
0.60612642,0.73094785
0.50353914,0.42224291
0.69181879,0.39812384
0.52612872,0.39655771
0.48633458,0.77703346
0.46242786,0.44593709
0.68558064,0.56658639
0.44903855,0.35955371
0.4291558,0.34557455
0.47550138,0.68671768
0.57783111,0.51342134
0.63562418,0.30665617
0.36760571,0.70861237
0.43794363,0.74054714
0.43489028,0.70226292
0.3708327,0.78103023
0.56439312,0.25731518
0.76178909,0.57314667
0.39341717,0.49043823
0.43077994,0.69751452
0.4418936,0.62094239
0.38394611,0.47926618
0.44022928,0.51089131
0.57416505,0.38432891
0.43089662,0.62031915
0.5687722,0.54575526
0.45521396,0.49345632
0.71642702,0.49400448
0.67033571,0.44019041
0.52196453,0.42790476
0.33718702,0.63581356
0.5847544,0.54796185
0.61154522,0.29189931
0.50991403,0.54880003
0.32917562,0.54891394
0.30771455,0.67671477
0.41458348,0.72016199
0.47962834,0.75335785
0.42466709,0.47184577
0.88267586,0.63039618
0.45376882,0.27765673
0.59816404,0.71033278
0.474389,0.31752709
0.55250301,0.6145359
0.65268264,0.50258233
0.47289952,0.6266386
0.40253806,0.65319714
0.72279721,0.4993819
0.39128469,0.30913759
0.59368338,0.83688441
0.47017958,0.2493553
0.47975226,0.37075012
0.82296308,0.51182264
0.58749136,0.45541886
0.41972952,0.86888619
1.1213529,0.27731208
0.5360643,0.39760944
0.43150483,0.86213421
0.63093349,0.34151181
0.74007304,0.31561924
0.40887537,0.71582229
0.67803622,0.36466762
0.4015133,0.42296098
0.52863039,0.62073543
0.54626121,0.65039352
0.60409574,0.55922902
0.7021204,0.55140978
0.47727405,0.38352509
0.35179645,0.76654726
0.80328268,0.19683031
0.71047903,0.45107633
0.48403201,0.33074901
0.42639582,0.68992484
0.49062684,0.48280483
0.47270855,0.74598657
0.73835797,0.43646848
0.63419805,0.62681333
0.691681,0.34674703
0.41308319,0.48589406
0.8501842,0.44840701
0.66386078,0.36858021
0.58186479,0.62041812
0.4728618,0.46123188
0.65523332,0.62078813
0.53127951,0.52458347
0.37400982,0.72976749
0.48548567,0.61881228
0.44328066,0.6345387
0.42303931,0.69093925
0.28452609,0.77884168
0.96356837,0.38564951
0.7590251,0.31808891
1.0125557,0.31398738
0.95657289,0.30221512
0.48261356,0.47422872
0.5927491,0.48540898
0.35189453,0.29757418
0.39498537,0.39682455
0.33538049,0.3679391
0.67701251,0.68547159
0.59351932,0.34612555
0.53245841,0.52996816
0.60404864,0.63781895
0.56729524,0.62031612
0.63779934,0.37176255
0.92499939,0.30503951
0.65640558,0.34978325
0.41493032,0.8434297
0.31471382,0.57666675
0.67079919,0.36477254
0.38332554,0.80975189
0.35998819,0.78792019
1.1648843,0.30225672
0.74067338,0.18951161
0.63471917,0.62009012
0.55143567,0.6581996
0.70069992,0.36662901
0.77425075,0.34847404
0.91179492,0.34908223
0.74550822,0.47582013
0.98126894,0.53181791
0.77658286,0.49331147
0.67017745,0.37790183
0.48367114,0.64893636
0.24773877,0.77805547
0.40428549,0.84717595
1.0934629,0.49285408
0.58802549,0.55700667
0.32621172,0.6255602
0.69478985,0.25965306
0.7093399,0.21168973
0.3194204,0.7764593
0.49962728,0.51994071
0.76776982,0.4219644
0.38018771,0.63139766
0.52309871,0.32687448
1.1270997,0.19732297
0.88338393,0.33162245
0.93535484,0.20222262
0.46366821,0.56292512
0.47750136,0.698128
0.53679226,0.46179469
0.49976552,0.39561242
0.32033674,0.92806234
0.5212767,0.82419095
0.35719016,0.7105892
0.87242564,0.3782973
0.3656298,0.62416445
0.74622704,0.43393268
0.99187041,0.43917187
0.6152137,0.75200104
0.43932639,0.57692381
0.75624593,0.35174676
0.51074793,0.38102167
0.79133117,0.49435092
0.46854875,0.49085334
0.62162239,0.58572016
1.1225825,0.39236144
0.36894908,0.80335531
0.29515615,0.73743703
0.46751738,0.64073308
0.55521456,0.31326135
0.87057457,0.40926324
0.41996256,0.44713662
0.50333175,0.45164348
0.46203838,0.37217142
0.67072569,0.625757
0.48028213,0.49458401
0.49456037,0.85387981
0.26945381,0.80488185
0.80094614,0.7330531
0.36863863,0.48692554
0.4753921,0.60556041
0.54778326,0.63034158
0.60457525,0.57404864
0.67043409,0.47090432
0.75543949,0.20909908
0.85239964,0.31354184
0.8334321,0.63691801
0.65322816,0.48332063
0.49978064,0.50906136
0.5837223,0.40765955
0.53062348,0.5586134
0.61564257,0.76262279
0.58524019,0.46165274
0.48489907,0.38994683
0.66982116,0.62525814
0.63318911,0.31661756
0.4790706,0.8776719
0.53064656,0.33144724
0.81566251,0.74303472
0.53373217,0.45910783
0.61315039,0.47859298
0.4192773,0.46556282
1.0920462,0.60791292
0.28146034,0.64573093
0.36261833,0.83028596
0.48303239,0.57066063
0.48084213,0.43401081
0.34257065,0.86521188
0.44499396,0.78376338
0.51050904,0.54047738
0.47344751,0.53279453
0.69582716,0.5038079
0.48481981,0.30544351
0.95759969,0.40513131
0.50270473,0.28225856
0.66163245,0.59090646
0.3490883,0.51760809
0.77784569,0.66481301
0.66392349,0.74300814
0.38813408,0.69899562
0.65749521,0.33265783
0.33397617,0.82990542
0.42988126,0.58973724
0.55876475,0.71882601
0.48679616,0.48291856
0.84964839,0.45880997
0.63894917,0.27975495
0.52518542,0.823024
0.67569465,0.40054607
0.42566434,0.48925991
0.39790704,0.84747696
0.36567493,0.49931997
0.38068265,0.55217769
0.6040794,0.63284071
0.30551777,0.7184096
0.69751826,0.42510087
0.30031994,0.7227814
0.74565064,0.60301376
0.67334283,0.53529966
0.56931331,0.37160413
0.78792489,0.55078329
0.64216021,0.55041956
0.32743358,0.60148533
0.32157918,0.69849455
0.67174898,0.2913434
1.3703049,0.29039361
0.47404374,0.32470645
0.58202583,0.4818127
0.56339304,0.41345624
0.78633429,0.37588791
0.68665187,0.38847749
0.83912881,0.56051541
0.38267368,0.42629219
1.5472366,0.32251528
0.28133687,0.69416353
0.59847719,0.43868133
0.80277829,0.25520207
0.77550548,0.29238424
0.47353345,0.47754887
0.52718284,0.51231079
0.6899293,0.78190351
0.66386699,0.66080854
0.5108732,0.48883327
0.48733511,0.91864401
0.29647494,0.49794678
0.59796753,0.85173344
0.55755296,0.45398161
0.56827847,0.45671069
0.35805564,0.56402179
1.1659996,0.250894
0.51215402,0.5007127
0.51423492,0.4303147
0.55284835,0.3958053
