lambda,theta
0.40060209,0.60373873
0.40548468,0.51528149
0.32146095,0.52458799
0.65627077,0.556623
0.66827965,0.51996123
1.3272912,0.096776722
1.4275457,0.17980893
0.64595151,0.21514408
0.3905885,0.65609816
0.55391812,0.46499782
0.39297565,0.86076711
0.37400091,0.42398867
0.73691384,0.62021642
0.62903702,0.29994856
0.48826951,0.63043171
0.48685903,0.58310459
0.49996767,0.37661858
0.63240908,0.67759417
0.54182525,0.67317016
0.40376549,0.32632684
0.47531784,0.54568922
0.43100677,0.43004019
0.35240843,0.61606557
0.66751602,0.64759756
0.56501522,0.73840276
0.29662747,0.43894534
0.64387157,0.63952576
0.49140204,0.75624124
0.47386944,0.6309398
0.34117814,0.68753981
0.47568225,0.82649259
0.63646752,0.38980259
0.5327221,0.5062054
0.43921051,0.57129698
0.49533048,0.85996499
0.60194601,0.57026486
0.55887576,0.4188603
0.5085581,0.4520708
0.58677173,0.44937164
0.60252403,0.68661246
0.33348743,0.63021731
0.34088582,0.63375254
0.46871174,0.55431947
0.54196975,0.41711041
0.49393051,0.31177221
0.46688974,0.56114786
0.49322852,0.54070925
0.50579443,0.38655256
0.59492784,0.68568727
0.33073494,0.49721589
0.54104472,0.63754072
0.42369185,0.72968037
0.34329026,0.49818059
0.48078128,0.74119268
0.71164987,0.34810047
0.72205965,0.37888496
0.47690745,0.45553707
0.42090113,0.74388001
0.41303186,0.70076989
0.51815476,0.55629238
0.4713757,0.46360077
0.48983897,0.72201439
0.65675243,0.37632999
0.51323265,0.51415205
0.46184401,0.5459784
0.51486519,0.68092686
0.40925113,0.38564512
0.62018989,0.39594062
0.65000331,0.67780837
0.55753795,0.41584123
0.58180901,0.41853628
0.53842176,0.50281267
0.52405864,0.52394624
0.38415638,0.6937485
0.55790074,0.66637939
0.51415535,0.51240049
0.46999984,0.40638549
0.62022434,0.51726903
0.40507013,0.37927083
0.5238846,0.47505697
0.45658701,0.65092167
0.44447835,0.54118734
0.49549039,0.35064305
0.35530163,0.44293454
0.54097003,0.47726145
0.47489782,0.70070849
0.65982396,0.32254877
0.49277557,0.52780493
0.32470271,0.57580094
0.59311846,0.52629452
0.69570165,0.39137596
0.8345085,0.38638581
0.51529975,0.57268203
0.36587627,0.67840801
0.72011049,0.64412691
0.41547707,0.70071024
0.47754892,0.58066566
0.8312923,0.71808341
1.0202385,0.53554737
0.41375611,0.65672009
0.53737749,0.62374166
0.55279192,0.72541746
0.45605378,0.83687369
0.31803792,0.56832346
0.43356538,0.54283338
0.65088374,0.39680836
0.31810078,0.69348898
0.73486208,0.86420297
0.61828411,0.83183751
0.50227013,0.52348119
0.52932892,0.31587581
0.58274455,0.71310273
0.54647308,0.38747902
0.49614576,0.72649206
0.5363972,0.75988099
0.40388438,0.44500402
0.63282615,0.55051286
0.51519157,0.56100422
0.63003023,0.43878568
0.39960175,0.42279361
0.41842716,0.84227748
0.39320267,0.93136938
0.45339701,0.86104069
0.32701595,0.84349531
0.70942372,0.23742514
0.6691302,0.77670823
0.47890492,0.54430921
0.62221811,0.34072829
0.60557384,0.54732865
0.7783862,0.46236073
0.58727031,0.41742151
0.61233546,0.57204313
0.44445238,0.49702078
0.33022938,0.74192906
0.50156285,0.41753442
0.33773298,0.86357131
0.64303316,0.29422615
0.51245767,0.67721067
0.38061977,0.46355945
0.5118171,0.57698659
0.31797484,0.59496318
0.43194486,0.42018406
0.46598341,0.73061627
0.44078363,0.73577171
0.52860954,0.49274551
0.48651465,0.57471635
0.45440353,0.67686837
0.40354083,0.53686752
0.5590412,0.4586687
0.45764011,0.42311171
0.50880932,0.48784648
0.48353847,0.32232627
0.4817934,0.73707118
0.65579226,0.40341585
0.38283694,0.72076777
0.45446982,0.93365408
0.48401166,0.4075223
0.59742733,0.3498599
0.38507547,0.60247875
0.46689221,0.48208593
0.7842809,0.72985011
0.41883595,0.49424348
0.65473644,0.39833094
0.48086794,0.49172668
0.3604727,0.74666389
0.68372049,0.54875959
0.5435045,0.52717475
0.44663184,0.6287529
0.49366179,0.55466777
0.47202986,0.60479524
0.49072221,0.44359436
0.51010767,0.43356514
0.52052855,0.71886637
0.39439378,0.32594883
0.53770207,0.7797439
0.39183377,0.41465009
0.40070265,0.83236822
0.42187042,0.43658117
0.49823297,0.78655135
0.5299527,0.38786912
0.40011635,0.59925237
0.43805875,0.64892824
0.41125925,0.35795515
0.49091971,0.56489696
0.26831206,0.90028779
0.30918956,0.75924148
0.38146474,0.55236172
0.31623367,0.54844356
0.41116711,0.61249471
0.62004834,0.55321196
0.42513529,0.5468798
0.38231398,0.51633075
0.53916473,0.29773129
0.26464122,0.69391343
0.23723183,0.73974236
0.41259296,0.49942306
0.65332516,0.66042007
0.59476082,0.670064
0.4520434,0.75569384
0.52816635,0.471203
0.6309233,0.29799173
0.60525002,0.34438497
0.494097,0.4260835
0.45488932,0.83305075
0.72027906,0.60887985
0.46926021,0.28670464
0.47644155,0.82573361
0.30361579,0.83339001
0.80057725,0.15871316
0.28381835,0.73101416
0.51063781,0.68985131
0.5032187,0.30418057
0.43760751,0.43204965
0.55053086,0.6476463
0.42502575,0.70544365
0.3246493,0.74391589
0.307688,0.73716507
0.60861998,0.48636094
0.30590647,0.59285089
0.64801359,0.69813825
0.61238304,0.2640872
0.32505058,0.66690945
0.61842586,0.74998521
0.52221498,0.70977993
0.7230284,0.20223235
0.86708674,0.29978101
0.61771661,0.45787366
0.5175369,0.45061076
0.49693384,0.62955479
0.79360125,0.70760386
0.47436321,0.65149605
0.52503613,0.46118345
0.3755025,0.74614588
0.60787788,0.63612198
0.89400326,0.16810483
0.28614179,0.97084602
0.50070441,0.97271944
0.29648643,0.88995071
0.73682531,0.44619976
0.36142694,0.635134
0.37247116,0.56592208
0.30906985,0.4715918
0.46870431,0.59812155
0.39561827,0.73303069
0.42979124,0.65785876
0.41879453,0.461908
0.51915315,0.53504939
0.38106585,0.47925416
0.34979245,0.76125787
0.3586583,0.82407808
0.35902264,0.9052849
0.65475594,0.29646876
0.40207558,0.75617515
0.32263887,0.87898837
0.67107206,0.62715576
0.37224124,0.57139264
0.57979092,0.3760086
0.95216435,0.28312832
0.56275479,0.53761596
0.5092751,0.31943798
0.75682413,0.30743994
0.42405842,0.51166327
0.43761737,0.58904394
0.61670438,0.50543302
0.50675567,0.85655073
0.33172978,0.82629723
0.45169051,0.74860052
0.49250453,0.66331844
0.5822117,0.71295084
0.56286716,0.41813601
0.47193366,0.84419697
0.2700616,0.51343596
0.27362407,0.71973555
0.54863013,0.48080011
0.48626371,0.50283422
0.55871239,0.47789778
0.49102053,0.49864604
0.81861157,0.2923193
0.68514731,0.55492362
0.56489116,0.63852705
0.55593771,0.47045553
0.47840979,0.48477994
0.38614909,0.53921327
0.45293482,0.68385944
0.5132109,0.36992553
0.46940704,0.52705905
0.4063784,0.4768657
0.41346496,0.38088976
0.49996145,0.36384574
0.29546542,0.71745667
0.30076627,0.86676668
0.41199356,0.578429
0.61446036,0.42250148
0.46707746,0.50013395
0.42487754,0.66568899
0.38832095,0.75331908
0.50049532,0.32824367
0.68334259,0.52362812
0.42893625,0.57674505
0.40618751,0.61905937
0.52727482,0.5271817
0.37714739,0.49112128
0.37922632,0.74136648
0.44631034,0.57403145
0.44980712,0.48160423
0.44181119,0.75453149
0.58723747,0.68305702
0.29268976,0.81555552
0.58363473,0.36128866
0.50017309,0.63522238
0.40701588,0.51644506
0.47165479,0.70511542
0.45117175,0.59297566
0.57474342,0.36037065
0.49401787,0.67223202
0.55920649,0.56157555
0.58826269,0.43869946
0.79076718,0.29555047
0.34412537,0.77161359
0.55956942,0.89166357
0.30946434,0.56315449
0.35161636,0.82453337
0.55373076,0.39976634
0.60231563,0.5000427
0.43189095,0.76922111
0.41326054,0.75130946
0.46325325,0.69820199
0.5198957,0.64002598
0.45075751,0.52002832
0.60547994,0.37581635
0.68265475,0.28026679
0.56905106,0.43400295
0.47795806,0.47375115
0.46194333,0.49967648
0.45467066,0.76192183
0.5037578,0.62208677
0.46946946,0.56797899
0.54667487,0.45551083
0.42786652,0.47882343
0.61061417,0.52650078
0.50913673,0.42948054
0.55781596,0.57148594
0.44031774,0.94902903
0.66261382,0.91284613
0.48190811,0.4435353
0.2978851,0.64816804
0.30112299,0.80111744
0.34375896,0.77127965
0.77115022,0.58963678
0.51929078,0.45533641
0.50730536,0.57315146
0.41051076,0.60561317
0.50402789,0.53047776
0.62181041,0.34942158
0.68379158,0.27670464
0.63688203,0.42311575
0.46154211,0.40314756
0.55090264,0.78637885
0.48128059,0.26471471
0.63136603,0.45843878
0.42432534,0.48417573
0.36859735,0.89754431
0.42116315,0.38137035
0.68120869,0.90038006
0.3095578,0.60191718
0.30937857,0.62995359
0.68378969,0.55127197
0.49919396,0.71877634
0.66067196,0.4335224
0.31413025,0.62690092
0.65192766,0.29432517
0.31010059,0.64217726
0.38327034,0.66040856
0.41597446,0.57843019
0.36381888,0.38395053
0.46083533,0.53742693
0.39811671,0.46983736
0.60730222,0.29645077
0.49362159,0.21245892
0.57015717,0.23677503
0.53701812,0.65259402
0.5363792,0.78791618
0.29106855,0.44843858
0.40924924,0.52329542
0.33697314,0.69393387
0.39823813,0.56435552
0.42663719,0.54639685
1.1447416,0.237405
0.94116079,0.25703963
0.86756838,0.36119955
0.41232301,0.62472172
0.35102352,0.61036345
0.47069057,0.37355762
0.78915062,0.53555132
0.82413684,0.47270428
0.69558451,0.23365835
0.6646199,0.40023515
0.30438188,0.79955503
1.094529,0.25788753
0.45943952,0.70023483
0.40502672,0.63000845
0.45385932,0.8807375
0.42613843,0.39695224
0.53432511,0.86003648
0.30265984,0.3725425
0.48827397,0.801656
0.48639204,0.42812639
0.74363905,0.54965217
0.54630613,0.27575924
0.51306029,0.31392836
0.44907739,0.69037495
0.40399422,0.47993424
0.62714198,0.4154582
0.93141527,0.20136591
0.5189114,0.55880791
0.77917832,0.53009489
0.37935824,0.63537218
0.4455548,0.50319479
0.50653582,0.71224091
0.89210253,0.69198635
0.52738229,0.73132893
0.58026382,0.54826196
0.29811802,0.81250835
0.79947768,0.26876143
0.32742203,0.79270309
0.69596268,0.38459839
0.4581728,0.55686182
0.64629233,0.36580323
0.37438926,0.82526951
0.78518852,0.2716808
0.63720374,0.40201779
0.48301085,0.42949927
0.44201489,0.61100553
0.76689972,0.29906335
0.86922573,0.54443884
0.43304594,0.71970054
0.37444997,0.32683421
0.50235453,0.7435318
0.31342207,0.48858394
0.66759668,0.816397
0.32532325,0.55673035
0.52376412,0.28992227
0.50041456,0.34244394
0.85947852,0.58909172
0.89054832,0.58929055
0.68555261,0.35122794
0.75327715,0.46680271
0.78669248,0.47375987
0.68393956,0.56986948
0.60330245,0.56505037
0.51631894,0.65642372
0.29797215,0.7983629
0.29281049,0.78879713
0.49001617,0.87393758
0.60224224,0.26798982
0.44103318,0.80140764
0.40147679,0.70039263
0.56561074,0.3061067
0.4273568,0.77414575
0.59953748,0.76991917
0.56789918,0.79546691
0.4085609,0.85927337
0.27440705,0.74797577
0.94839096,0.32643343
0.31216241,0.48236045
0.43866407,0.52589061
0.50735309,0.31270646
0.34344574,0.31469474
0.76896009,0.64896572
0.5451525,0.32585204
0.38971598,0.87693358
0.47726725,0.80324147
0.55172793,0.75141418
0.25847568,0.73090453
0.24802655,0.79174144
0.27810158,0.71632701
0.78787646,0.44840243
0.51183396,0.54516653
0.62470691,0.49506636
0.39516297,0.79213302
0.4654767,0.87783124
0.45888424,0.36900474
0.37632419,0.55042867
0.38712096,0.38023329
0.45860141,0.60948371
0.47001498,0.41558268
0.51490496,0.45113282
0.46244903,0.55595131
0.45628501,0.31260387
0.42856023,0.26665174
0.34391208,0.49584351
0.42633435,0.41044612
0.29459098,0.67219014
0.46291282,0.81317613
0.34755013,0.43381672
0.37003172,0.64533454
0.73996994,0.2425843
