lambda,theta
0.39931579,0.66758154
0.44698475,0.51264468
0.36283892,0.42649639
0.49189079,0.58568822
0.357407,0.67310138
0.45585597,0.79258385
0.45095272,0.62712563
0.4052533,0.68774593
0.41609229,0.5836992
0.41866035,0.47912854
0.39356194,0.3593938
0.47476147,0.34579506
0.25537739,0.74747784
0.33358806,0.76725286
0.41615202,0.58781491
0.36682614,0.70594486
0.39402679,0.6508499
0.35755686,0.72867753
0.34346847,0.5909999
0.42161691,0.60436369
0.41395632,0.59987297
0.34480821,0.71815569
0.39430922,0.55147559
0.3725196,0.63386419
0.46783149,0.52800286
0.31032012,0.58570426
0.45560014,0.50077898
0.45561344,0.39110989
0.2626669,0.64955558
0.42335102,0.48607308
0.4676981,0.39039967
0.5572222,0.50376647
0.35040702,0.68744779
0.36431713,0.86973927
0.33508776,0.67033572
0.41639142,0.75320155
0.29847529,0.75005418
0.32203769,0.75358601
0.41243438,0.87404677
0.38883026,0.86582375
0.31446905,0.76234377
0.52308213,0.41138791
0.28767087,0.81283071
0.3336591,0.69645964
0.49888599,0.74311409
0.48931349,0.6205521
0.54218171,0.71096614
0.32222049,0.53550624
0.44225055,0.58954241
0.40183191,0.48407659
0.39291422,0.66297546
0.42879597,0.47720078
0.26660054,0.53293996
0.59759213,0.2627811
0.38036408,0.69588492
0.32409554,0.50733594
0.29721628,0.88090515
0.25441543,0.66342043
0.46603675,0.6714
0.35573536,0.65293884
0.27536483,0.68374213
0.53984081,0.56849809
0.58409285,0.43638743
0.60839511,0.54098878
0.75956107,0.63302834
0.74412789,0.62442116
0.45541132,0.44731562
0.49136565,0.62022014
0.45063352,0.76193268
0.61280978,0.79890984
0.32560722,0.65884204
0.43936106,0.77859669
0.43576485,0.63975343
0.37704021,0.58061834
0.32651196,0.74195496
0.60805709,0.44571906
0.41401247,0.44533437
0.38738355,0.54964026
0.53827066,0.38324817
0.27477155,0.71492235
0.36375048,0.70122168
0.39510617,0.7450688
0.49331533,0.76108819
0.45658046,0.58224008
0.42373083,0.67753466
0.42383957,0.49078088
0.42513427,0.79375
0.33134142,0.49695565
0.39948356,0.59256107
0.31084395,0.71659589
0.30964847,0.74782146
0.36230277,0.74846477
0.54708143,0.29746318
0.32279282,0.86059958
0.26902376,0.9243117
0.5595736,0.35403593
0.34120243,0.68457365
0.38380352,0.93266712
0.29255289,0.90944045
0.34578943,0.94012251
0.30428554,0.81300773
0.45628617,0.563392
0.35011881,0.44589103
0.50431802,0.46492816
0.64756457,0.28823361
0.57705394,0.37591322
0.65415864,0.36776395
0.65706145,0.29447929
0.37966769,0.62790038
0.34994907,0.72620465
0.32627,0.66693415
0.31230005,0.85402111
0.26785176,0.91723554
0.36046875,0.70896089
0.40714965,0.67649022
0.41572585,0.43502057
0.38147212,0.51732571
0.50059875,0.32655008
0.48767531,0.33697524
0.51007783,0.50798117
0.52162314,0.66391462
0.41991309,0.5697034
0.35822874,0.73290953
0.46395134,0.38727642
0.41967073,0.64770338
0.26912019,0.59177572
0.41081362,0.40222883
0.59389088,0.40759363
0.28084555,0.74739981
0.45333962,0.65978499
0.37792411,0.72925199
0.44199639,0.536851
0.30265843,0.63615426
0.38437471,0.56624583
0.39065283,0.72413719
0.38687149,0.30098293
0.43763387,0.90412961
0.39901547,0.96350674
0.49571538,0.9735809
0.41646991,0.48867261
0.36125626,0.76406622
0.35508682,0.74394929
0.28723063,0.64108041
0.30827982,0.60718298
0.41176237,0.55861271
0.48058347,0.68292917
0.26709611,0.72889271
0.68492372,0.49789098
0.30460213,0.60140963
0.28809587,0.62479021
0.5637443,0.67086857
0.34168235,0.70313787
0.50551934,0.49571348
0.3862469,0.60147806
0.35237019,0.64992362
0.30386578,0.60373388
0.32873571,0.40607608
0.35796958,0.58924707
0.47999715,0.53108084
0.30507738,0.50928043
0.45883567,0.6608879
0.38636367,0.52336537
0.40714878,0.70829192
0.41023714,0.50049146
0.4248514,0.39197569
0.32890933,0.7799273
0.45271118,0.68619532
0.3293424,0.54732734
0.61542455,0.4285092
0.56398267,0.60770333
0.41822586,0.33537604
0.62309678,0.43285135
0.55612391,0.38743072
0.66649381,0.3305947
0.3434353,0.5785476
0.52237014,0.42622151
0.52224517,0.33956599
0.33995098,0.30221845
0.39773924,0.6739429
0.49168568,0.81362628
0.35756584,0.55238124
0.38196448,0.75626657
0.3630397,0.73867816
0.37957755,0.55012984
0.52081656,0.65023049
0.3848717,0.48691808
0.40998374,0.70970277
0.29983452,0.6148916
0.46986125,0.58461977
0.40366451,0.53009957
0.63338814,0.50198736
0.29686286,0.63246312
0.54198248,0.57182161
0.39181114,0.33317071
0.38834136,0.85226963
0.4707914,0.81653957
0.3561856,0.58200452
0.44129288,0.45189604
0.3531775,0.77724033
0.57752215,0.27517679
0.40240597,0.81707416
0.43169497,0.48591664
0.43265716,0.59216896
0.51389208,0.4586521
0.34066701,0.90070843
0.36122785,0.6496028
0.43434086,0.48659825
0.37744431,0.82943542
0.47812545,0.45041232
0.35860627,0.70104733
0.40591154,0.60818172
0.3023786,0.76711137
0.46982818,0.61317532
0.49730779,0.32025601
0.37072444,0.74651067
0.46706936,0.65923434
0.46256808,0.74156231
0.35526699,0.83350732
0.39173299,0.36244101
0.40907248,0.72147243
0.37583388,0.41527467
0.42937091,0.41190922
0.47762845,0.75771081
0.5004184,0.84083255
0.27597444,0.41597423
0.57606753,0.8065706
0.25306128,0.75163944
0.33717417,0.59430989
0.29825623,0.74522489
0.54060947,0.36463693
0.56031724,0.49824141
0.4475617,0.59772931
0.41773827,0.71478617
0.4294044,0.36868179
0.61327058,0.4656857
0.57096214,0.41446308
0.30138303,0.71769165
0.33664223,0.58693497
0.4069518,0.64477039
0.41792326,0.4272781
0.37592801,0.71834769
0.36196036,0.75133817
0.38695409,0.44064279
0.3149981,0.87218147
0.3307229,0.79067415
0.42848202,0.7679595
0.53713094,0.57657955
0.35620835,0.46322358
0.69033171,0.54427809
0.31229034,0.74187853
0.52275756,0.69026029
0.36573601,0.69687447
0.33565699,0.63785374
0.49893769,0.57884253
0.59393601,0.60471926
0.34806029,0.46287278
0.44756144,0.51781525
0.27334313,0.83491155
0.53750629,0.32477355
0.56897205,0.54856148
0.34653593,0.56992087
0.54242324,0.33143384
0.27272706,0.6785119
0.32432038,0.61534292
0.24288598,0.69541573
0.80700949,0.42072605
0.49034725,0.3642392
0.44574893,0.58514069
0.49678951,0.55802218
0.46829178,0.55107701
0.54342398,0.51638299
0.40032996,0.43471067
0.36316875,0.77636835
0.3906557,0.45704356
0.42813471,0.58973755
0.28823791,0.59330307
0.46770228,0.65710673
0.31747191,0.52178595
0.54169659,0.79514072
0.29952388,0.48779536
0.29241153,0.48460591
0.51377173,0.58852247
0.33293231,0.60960878
0.38415882,0.55559777
0.42002264,0.62048951
0.35708818,0.41033626
0.44017553,0.5574007
0.3269643,0.38294374
0.44131334,0.85788225
0.45964431,0.72510384
0.32474704,0.52427559
0.52248988,0.79261365
0.39801321,0.42230944
0.42728435,0.88437735
0.29939802,0.89018503
0.50492017,0.28564257
0.39465344,0.42960544
0.46709671,0.88936748
0.2919615,0.77466458
0.43548375,0.7359274
0.40697072,0.35016735
0.20450415,0.88500147
0.49337123,0.63061514
0.32468894,0.79620145
0.4099194,0.40000872
0.38932712,0.63009743
0.44475516,0.56899485
0.4455261,0.54739013
0.34469487,0.68933157
0.51438975,0.49652021
0.39844281,0.78499654
0.51333384,0.46610921
0.41611849,0.78414432
0.34482555,0.31272926
0.56353712,0.66071767
0.28927374,0.87326488
0.32673841,0.89245626
0.33186195,0.39839123
0.40762791,0.7472394
0.31377639,0.50404186
0.49888635,0.53453353
0.48539202,0.42082373
0.62848447,0.39408144
0.62153091,0.42008299
0.35836756,0.55619172
0.53296431,0.78552754
0.30896691,0.51326428
0.47082405,0.58542157
0.32058832,0.53434023
0.44113726,0.7191882
0.51187987,0.6042773
0.38398909,0.70377132
0.45178091,0.47168612
0.4866053,0.59604998
0.31475468,0.61874346
0.26917134,0.58661505
0.44644652,0.65585805
0.36953652,0.68871275
0.50938207,0.74829268
0.55071949,0.43153828
0.43064641,0.75801568
0.39272421,0.66282526
0.35902352,0.61499559
0.45108573,0.59216329
0.29242186,0.57514939
0.54495128,0.43647089
0.54923173,0.33550163
0.34289361,0.86848175
0.47006933,0.75193783
0.29378058,0.81492076
0.38265177,0.64933537
0.52669889,0.3800118
0.32261823,0.77171038
0.37740572,0.79287518
0.42854754,0.63721241
0.24913264,0.54284134
0.38552181,0.84708281
0.30688549,0.39351516
0.37344928,0.73261214
0.34379354,0.5343357
0.40017505,0.6682566
0.54337616,0.71180587
0.43335109,0.30461088
0.50725258,0.73896332
0.3796301,0.54598152
0.45824924,0.41204264
0.40861736,0.45290179
0.28416327,0.60989501
0.36059513,0.71246249
0.56849124,0.57196982
0.35941829,0.8139378
0.51659003,0.48866582
0.46220361,0.74008249
0.42629884,0.5405837
0.34134088,0.78480026
0.39967609,0.71620025
0.28384066,0.59511123
0.51652635,0.53655025
0.58595963,0.60273036
0.59253602,0.28816875
0.31083403,0.78507051
0.30394574,0.86630879
0.3891953,0.33238356
0.3636356,0.3966074
0.37731546,0.74435278
0.28781627,0.74464015
0.53935145,0.38658178
0.28851213,0.85684626
0.40028192,0.4086778
0.32274627,0.75786728
0.33211645,0.55826051
0.35450106,0.58847897
0.3606343,0.74725371
0.4700662,0.57151338
0.47152841,0.68773717
0.40018403,0.73884761
0.37901883,0.76987768
0.40926102,0.95446929
0.3440147,0.96388034
0.37603628,0.65202734
0.31459443,0.80137164
0.30031117,0.72727298
0.56057748,0.57632456
0.45787408,0.76715505
0.41148258,0.52164442
0.45851467,0.49886879
0.33370615,0.76461453
0.4104728,0.5640387
0.57112957,0.66020446
0.51620318,0.56919495
0.55567288,0.67870502
0.5901943,0.39516278
0.32846394,0.76038233
0.36955301,0.69372694
0.4606582,0.67211301
0.32442618,0.62267163
0.37170016,0.67986288
0.48284996,0.59395935
0.35668037,0.50445674
0.41933461,0.5306766
0.38948168,0.75928206
0.3303616,0.73455823
0.4125998,0.62113569
0.3797327,0.77431251
0.41264807,0.73386121
0.45013537,0.75907817
0.37523529,0.8680698
0.38836238,0.50934816
0.3521678,0.57094585
0.48936341,0.48850888
0.31566283,0.46899641
0.46135833,0.71471837
0.53298496,0.38893993
0.2656056,0.79822769
0.35497084,0.52781675
0.55011932,0.64376271
0.57814498,0.70686989
0.36839746,0.4664795
0.39494433,0.74588072
0.43212229,0.35903041
0.31201835,0.68496089
0.50075869,0.59194115
0.31549237,0.45378465
0.48519227,0.87294861
0.49226136,0.86411376
0.4107505,0.79457848
0.30172797,0.77277788
0.3820757,0.91055547
0.35917213,0.49792945
0.57576686,0.49364546
0.3715151,0.61362257
0.28179675,0.7549771
0.43741407,0.45370408
0.42047208,0.43574026
0.39344428,0.54994764
0.42661943,0.58271634
0.5504787,0.51350565
0.33504531,0.70907721
0.64672649,0.46523653
0.31448024,0.66247879
0.48321018,0.62606782
0.29328819,0.38533697
0.47325865,0.82960961
0.49977612,0.55892896
0.39878967,0.61417127
0.43095792,0.52054684
0.45861739,0.35161708
0.30278915,0.74216277
0.42398736,0.44826396
0.42878719,0.47314387
0.39411089,0.62334715
0.34360029,0.39707132
0.34546269,0.54766393
0.33229473,0.7150389
0.38181582,0.80945076
0.33935642,0.65705524
0.40651365,0.81059353
0.30760771,0.72592035
0.37979486,0.7360317
0.41184287,0.60668494
0.30641997,0.68080874
0.42962736,0.51581191
0.3480096,0.60186528
0.52487969,0.35886844
0.35615546,0.73080009
0.25599521,0.82669992
0.29998584,0.79289166
0.44186868,0.93658708
0.42519418,0.37390784
0.43423439,0.66648979
0.33398345,0.63847941
0.41362337,0.81063609
0.41076356,0.72338087
0.49281701,0.60028857
0.41721945,0.51055484
0.44442022,0.64252544
0.39251174,0.66151198
