lambda,theta
0.28077211,0.79921992
0.40930158,0.74290944
0.31858,0.79545042
0.35637261,0.5184299
0.43895341,0.70768586
0.46336241,0.41474184
0.2856722,0.75326538
0.40286277,0.81148103
0.30861717,0.54828474
0.34516227,0.6025459
0.31701666,0.44143903
0.31722205,0.68156819
0.33911763,0.46668661
0.41995924,0.70793004
0.3027212,0.6041847
0.30876574,0.5597412
0.39344709,0.65481495
0.47379998,0.42709457
0.35534531,0.82716244
0.32227034,0.7053742
0.34376968,0.65599136
0.23018939,0.7469589
0.28506491,0.580767
0.22675679,0.56018587
0.34363717,0.89236707
0.33955746,0.52509265
0.32570797,0.7006545
0.36066665,0.64563124
0.33499954,0.63493531
0.33055047,0.62948187
0.26065441,0.8074694
0.34788291,0.64094341
0.44963694,0.54587776
0.32326167,0.73752208
0.31234759,0.7443834
0.3445584,0.88975935
0.36944062,0.56055228
0.26744326,0.78500635
0.40584824,0.34879223
0.36470929,0.65096611
0.35791776,0.54635801
0.34408533,0.5767296
0.24722934,0.67358896
0.37052688,0.55184138
0.46391859,0.71395046
0.44418289,0.58244333
0.29457165,0.55834749
0.41309377,0.72458216
0.26987855,0.70589528
0.29762488,0.60033459
0.30344897,0.93568826
0.36075278,0.87841905
0.21039672,0.82355072
0.27650412,0.83678168
0.31749308,0.35309667
0.29967632,0.76615001
0.32756444,0.8191716
0.43658889,0.74890265
0.26254919,0.86811473
0.51148532,0.31857491
0.37798615,0.63447376
0.3300003,0.3902508
0.30002047,0.55643008
0.29375785,0.76581158
0.38961294,0.53631136
0.38764681,0.53579012
0.50239892,0.57296707
0.49511889,0.41033054
0.43388268,0.51921476
0.4864107,0.46763051
0.38106407,0.4374249
0.48221748,0.62951765
0.20194285,0.79771475
0.37010573,0.7784022
0.31524507,0.57913291
0.32696064,0.60963325
0.30716971,0.57970042
0.34671237,0.88871798
0.30406688,0.90005555
0.32979955,0.77597687
0.34581916,0.3128921
0.28299527,0.92861415
0.37797172,0.83913632
0.24795564,0.68567486
0.2584068,0.84464542
0.27246645,0.83210064
0.35875545,0.76677801
0.24612538,0.55572215
0.32988212,0.9369673
0.34993893,0.92332292
0.25554928,0.9043638
0.41206101,0.62696696
0.32015308,0.64577769
0.36237477,0.55528962
0.27803442,0.8032707
0.40994312,0.69206035
0.28286355,0.77673378
0.28089824,0.81145153
0.33933294,0.61161144
0.28623701,0.86861938
0.30161147,0.58755839
0.41620243,0.76462903
0.59851215,0.51455156
0.26474506,0.65116398
0.28385614,0.70089719
0.41455836,0.45734204
0.3338976,0.50239234
0.31712955,0.75151703
0.29407832,0.71771037
0.31395501,0.6005543
0.36127462,0.87787277
0.36278993,0.54862726
0.21421571,0.79650685
0.32639134,0.71766405
0.23819047,0.7369048
0.40144537,0.36568167
0.36247421,0.65977078
0.34557076,0.57820014
0.29426641,0.81156654
0.28051914,0.5906922
0.56456879,0.7445303
0.38279132,0.41409786
0.40246235,0.66258563
0.32808369,0.60128054
0.32845656,0.64346936
0.44461198,0.54666765
0.53618559,0.59334727
0.39765542,0.48224843
0.34388713,0.92227357
0.32811097,0.92998496
0.27952191,0.88095755
0.34364077,0.51253807
0.36423545,0.88731652
0.38716675,0.78362594
0.34453648,0.58432373
0.35139299,0.51945443
0.29118011,0.71059482
0.41015824,0.5807649
0.41242565,0.78921645
0.25741751,0.51779731
0.35354325,0.67664741
0.27688504,0.82172466
0.36074913,0.51546088
0.29148693,0.416515
0.33460413,0.47499833
0.2970101,0.51940534
0.23784823,0.5060986
0.41521381,0.37996423
0.36896948,0.38918117
0.33246814,0.44687479
0.35808781,0.84139322
0.3425262,0.86934365
0.34731697,0.82209421
0.39968228,0.74431807
0.33240386,0.68734005
0.18684302,0.7000631
0.50040089,0.76328615
0.39463928,0.69307722
0.30081185,0.38189419
0.28691751,0.69284341
0.29050029,0.61106226
0.27126,0.60401546
0.21286179,0.66903405
0.21075779,0.74155796
0.4587588,0.85286799
0.3238054,0.74783235
0.39941271,0.55865933
0.41134418,0.58455524
0.27318617,0.8363689
0.22763711,0.82622714
0.2615488,0.56078689
0.38988153,0.52070448
0.29418998,0.62496031
0.22223817,0.43492393
0.37546683,0.74559404
0.32132311,0.57546179
0.27739439,0.70488261
0.37053276,0.53310409
0.4173571,0.4085095
0.45049629,0.53590839
0.36886655,0.70021847
0.30872441,0.74675979
0.31850545,0.72982667
0.35189804,0.77066606
0.29924053,0.76219613
0.32882363,0.79374597
0.45715818,0.52209018
0.27491548,0.75362678
0.26427455,0.78385907
0.32991411,0.61011074
0.31832227,0.43494801
0.3453929,0.80067214
0.28807577,0.63806845
0.34791874,0.64599373
0.34582112,0.77014253
0.3958233,0.60073489
0.40211901,0.63531401
0.31311962,0.54791699
0.3256587,0.65167204
0.46584077,0.61315937
0.33693805,0.47084696
0.37700048,0.7180863
0.32045739,0.62170156
0.35611589,0.77503981
0.43454291,0.32365082
0.33957212,0.7233495
0.28823971,0.5563635
0.40634591,0.65448674
0.32600066,0.50326964
0.3882008,0.62164714
0.35990402,0.696403
0.26709458,0.5563631
0.29508714,0.69290333
0.3963687,0.73673583
0.33853963,0.92762544
0.35216818,0.31036449
0.32419092,0.82432355
0.31633648,0.73328606
0.29034035,0.65559538
0.27116807,0.73111255
0.28178078,0.61624618
0.37394209,0.48563778
0.28577361,0.65270007
0.42121335,0.50107705
0.32329824,0.64572615
0.33634128,0.561104
0.33647306,0.73027468
0.35437108,0.63702418
0.48650597,0.48718266
0.36166947,0.76005512
0.34339751,0.70455064
0.39913042,0.84549816
0.18288324,0.80617698
0.21875813,0.74921133
0.23150269,0.47383535
0.34420096,0.73062425
0.3191303,0.74324512
0.29335211,0.69115134
0.29251375,0.69342069
0.47130473,0.42169855
0.38365794,0.61220031
0.35670632,0.90523262
0.33995975,0.90768223
0.29022726,0.47012555
0.26883453,0.88864213
0.21323399,0.65043593
0.50630256,0.61054472
0.29403959,0.93281528
0.30811453,0.95422679
0.33565571,0.8962138
0.34491418,0.95962119
0.39553809,0.90476015
0.30575699,0.49583687
0.26724859,0.7154053
0.34224535,0.52052967
0.24141419,0.85034091
0.20765665,0.79291154
0.37311169,0.80682424
0.2577274,0.59565387
0.26254212,0.74380157
0.32885172,0.52695817
0.26277597,0.72253568
0.32897861,0.66812188
0.34936665,0.57067081
0.32900762,0.63184382
0.32968453,0.64577475
0.33984845,0.7284493
0.42065278,0.91364628
0.34931323,0.62543649
0.26348187,0.91581255
0.44211636,0.43013295
0.44960141,0.54304292
0.43394337,0.49589343
0.35131071,0.50084379
0.28204745,0.65816915
0.2435036,0.72206088
0.29660345,0.79706997
0.34077173,0.71457176
0.34808341,0.64814834
0.28976591,0.67278261
0.30182834,0.598151
0.34527856,0.69130306
0.46519984,0.63653661
0.48929084,0.37467238
0.4235219,0.68385298
0.41529246,0.36762143
0.29898873,0.60671056
0.26877973,0.58826408
0.28394745,0.51498766
0.28739646,0.78473712
0.29511435,0.55411509
0.36127221,0.83905341
0.3755381,0.92603948
0.30967379,0.42369578
0.28804832,0.53344177
0.27900461,0.4537195
0.24427433,0.54535107
0.28951621,0.6463196
0.24480401,0.59950233
0.26127625,0.51951455
0.34181473,0.75738057
0.32535682,0.51295473
0.27649126,0.92457952
0.24230576,0.91792525
0.37797972,0.61485381
0.26864318,0.49618603
0.29092463,0.6929782
0.39912065,0.75019118
0.40868354,0.63875253
0.25441993,0.84733958
0.30000285,0.66786366
0.42367947,0.74256727
0.36624552,0.5510232
0.32138091,0.72423275
0.31215197,0.59903795
0.28215242,0.57929474
0.50171091,0.35951233
0.38510056,0.49958534
0.19033251,0.77158293
0.4306452,0.6901557
0.38050464,0.58660601
0.23201219,0.72024267
0.33050692,0.45570929
0.40325837,0.56642534
0.31303368,0.54919221
0.34926487,0.72263859
0.30804393,0.62084718
0.33672645,0.75515207
0.32845168,0.55862749
0.49745519,0.51195251
0.31437451,0.60776771
0.22367566,0.83449023
0.26704497,0.85796385
0.31701907,0.59013823
0.34347859,0.60134171
0.35220205,0.81376718
0.35488634,0.70883279
0.37931148,0.67640001
0.42510949,0.3833074
0.23661755,0.55609597
0.19736495,0.71853921
0.2967105,0.54234332
0.25627689,0.72072369
0.25040698,0.64659597
0.36151612,0.79536655
0.3572225,0.5625104
0.31934436,0.49035839
0.43401513,0.71185602
0.33341444,0.92417261
0.37058917,0.87257648
0.3430828,0.5176462
0.4151154,0.71671232
0.27360121,0.65832731
0.31678517,0.47835884
0.28251403,0.64189367
0.37671714,0.75849806
0.3759322,0.55470818
0.35577597,0.70611877
0.40484321,0.85567378
0.45756032,0.53738678
0.46362821,0.70705467
0.38337966,0.86310952
0.38007614,0.74504876
0.27512034,0.73552883
0.31562478,0.842011
0.41407365,0.61688204
0.25404915,0.66629489
0.2359536,0.61874729
0.40492336,0.6939052
0.33095402,0.86518166
0.28425992,0.88433771
0.35813593,0.86224858
0.23124582,0.50151416
0.45679579,0.91091065
0.39759328,0.9171451
0.25529541,0.63703724
0.44416802,0.33074963
0.43813429,0.50107873
0.29463994,0.63185746
0.4606319,0.61788104
0.29316711,0.86687979
0.46317772,0.86024772
0.25546733,0.51373159
0.22323527,0.49729709
0.22327069,0.95375732
0.24246993,0.68068541
0.43788131,0.71280031
0.38780163,0.50413218
0.38702907,0.63320444
0.32467818,0.75038166
0.32863449,0.4026251
0.2837319,0.83303852
0.2750019,0.85756512
0.30398037,0.40338948
0.31560926,0.68922064
0.31591551,0.59577924
0.3470964,0.63622188
0.44154801,0.61334156
0.25447611,0.71368733
0.25612418,0.70837163
0.39497002,0.71242441
0.26923729,0.73397146
0.28388183,0.6698687
0.25780358,0.87911335
0.50023869,0.423867
0.47435042,0.64167153
0.45988669,0.5566729
0.33092454,0.72984436
0.38586174,0.74182741
0.32213444,0.52910101
0.35871199,0.63048891
0.29877677,0.61461628
0.23257934,0.77768508
0.33534164,0.50470818
0.29993261,0.57413307
0.24897121,0.78450732
0.26107934,0.69153127
0.37331342,0.47999346
0.38328854,0.7207195
0.33805935,0.77079624
0.32671622,0.87491724
0.30673622,0.89472075
0.34605028,0.87013436
0.27565397,0.5820328
0.27709204,0.5413527
0.45570357,0.73231012
0.42223627,0.79026413
0.31814105,0.42457385
0.34287889,0.94292044
0.29438074,0.93792674
0.26758685,0.6985834
0.30054791,0.61071064
0.32056327,0.56795802
0.39450975,0.61504133
0.25829388,0.70605398
0.44729972,0.53135725
0.27136035,0.66990256
0.27870151,0.70811929
0.3189945,0.84302237
0.32158354,0.50202836
0.35657575,0.69069247
0.28171698,0.44722297
0.33976219,0.87891294
0.27782565,0.50067061
0.34592292,0.9072242
0.28801859,0.90232668
0.29589561,0.5889942
0.43544206,0.68971256
0.30133761,0.72015924
0.30056565,0.69453261
0.3274681,0.68323926
0.3678975,0.66623212
0.35155232,0.72564176
0.47247188,0.7913055
0.31708807,0.76591053
0.39479388,0.61818789
0.34703609,0.63543038
0.3412366,0.78650763
0.25470257,0.83192621
0.32102455,0.59667198
0.37907222,0.62060366
0.29661616,0.65256441
0.35216945,0.69271306
0.33302717,0.74537409
0.32803077,0.69418822
0.4579187,0.78344522
0.22817968,0.49851472
0.45457415,0.54890648
0.452296,0.39816951
0.30202517,0.53577947
0.22673217,0.75636256
0.23635947,0.73932926
0.41467297,0.61279871
0.43987951,0.53186003
0.36471758,0.58648489
0.37129874,0.48041684
0.44772973,0.72135683
0.32657995,0.72244294
0.34365812,0.84603382
0.29393208,0.70692925
0.41461025,0.76565458
0.30794901,0.52414459
0.35102538,0.71030992
0.28243859,0.44931231
0.43770757,0.57390797
0.29019715,0.70840307
0.34541071,0.8785391
0.26956343,0.57125871
0.34419064,0.75213939
0.27486597,0.86571361
0.32384133,0.79300068
0.30203987,0.73344521
0.23340302,0.69967222
0.50567909,0.49188283
0.29164829,0.59844028
0.47728839,0.40284199
0.32116895,0.42399617
0.26747351,0.70981934
0.30107856,0.54677027
0.47189512,0.65815083
