lambda,theta
0.2966238,0.84953679
0.19695965,0.65221922
0.30501017,0.40015798
0.22028073,0.92840462
0.35899264,0.56929767
0.31399318,0.62917123
0.29198067,0.7922747
0.3093973,0.90925084
0.2522023,0.83272764
0.33864431,0.70484897
0.24159527,0.6353649
0.24084849,0.87377713
0.26956034,0.66591546
0.23101702,0.70572153
0.29881167,0.67401622
0.31145346,0.55678168
0.31372995,0.69190404
0.26480239,0.71541582
0.27014781,0.52199137
0.31789474,0.76789596
0.20715399,0.62633415
0.32101177,0.55919603
0.21467702,0.71290191
0.38019818,0.81802892
0.20128349,0.6777486
0.35957663,0.93969544
0.2405149,0.85198488
0.26875815,0.62323077
0.29372837,0.50007099
0.32948602,0.60125238
0.24282325,0.78924764
0.32344471,0.72125129
0.24721494,0.85301118
0.28209696,0.77595176
0.25241215,0.87038906
0.27098979,0.92179272
0.24264916,0.54035361
0.27769525,0.75323207
0.27229845,0.80341708
0.24076143,0.80803853
0.23817962,0.83555243
0.27184584,0.77170311
0.30037806,0.66696421
0.29297308,0.7643495
0.39947838,0.58609833
0.35648606,0.53164201
0.24904319,0.86367156
0.2579163,0.87833788
0.261048,0.76957027
0.22774184,0.75959394
0.3415328,0.73698194
0.3233988,0.49491477
0.28023425,0.7612848
0.21199808,0.60420103
0.38687535,0.78689034
0.2040337,0.55571251
0.33543671,0.7701953
0.21984453,0.52670443
0.38994676,0.92640696
0.22147699,0.84711154
0.2780737,0.96627023
0.26659265,0.96117238
0.2898059,0.97352776
0.3011857,0.97708124
0.24322372,0.68556449
0.26802373,0.88882488
0.29138546,0.62708594
0.27987189,0.49483466
0.34503253,0.78732667
0.30634921,0.56318642
0.26285774,0.74574768
0.30263572,0.94859969
0.252624,0.7380958
0.24107409,0.7150798
0.30517024,0.70573976
0.24036798,0.64472394
0.24177997,0.72685753
0.23288471,0.65408219
0.34265008,0.61018023
0.24109988,0.81696418
0.29180204,0.46642319
0.29312958,0.53922757
0.27612308,0.65663644
0.30650552,0.61530571
0.25643978,0.92315894
0.23413434,0.91331083
0.26996371,0.72406894
0.25084535,0.63043808
0.23972246,0.8174929
0.25192281,0.65888531
0.2828728,0.77685681
0.26146197,0.74020889
0.31109911,0.65833842
0.29904254,0.80243427
0.27046149,0.74849013
0.32773512,0.72869536
0.24261935,0.74921211
0.25186836,0.92044533
0.3534635,0.88673524
0.26305367,0.89917516
0.26153831,0.89342189
0.30533861,0.46604724
0.28736571,0.89193107
0.27836504,0.59208329
0.2302989,0.7887799
0.37869756,0.91416047
0.27337205,0.93518597
0.28016044,0.73965224
0.27340361,0.83383738
0.27098927,0.79196723
0.29015383,0.41462953
0.31094953,0.97860306
0.25152904,0.71467725
0.24846731,0.80488839
0.26810832,0.8257481
0.29416439,0.61686345
0.24202129,0.64459069
0.24551052,0.91625253
0.21875071,0.6787283
0.28328373,0.523466
0.22588743,0.49102535
0.33046102,0.79157817
0.33180499,0.64442244
0.22031807,0.75576235
0.27229904,0.6259959
0.24304152,0.62008074
0.32396143,0.6003297
0.32367674,0.72312709
0.30908644,0.64172226
0.29141377,0.9197133
0.21882027,0.7388246
0.28477239,0.69827733
0.29623853,0.67965731
0.30688176,0.55210413
0.31663683,0.66415971
0.1805384,0.83750168
0.37893059,0.77594133
0.35589494,0.41102746
0.32560092,0.52579634
0.26460376,0.859303
0.28649326,0.4201402
0.27054673,0.68853061
0.21861784,0.70642265
0.22889673,0.77519499
0.29707083,0.72299139
0.27009365,0.86063927
0.25541043,0.85808752
0.28426866,0.57141632
0.29783125,0.67951563
0.23191151,0.86477395
0.31126202,0.55863505
0.23351542,0.82350083
0.25859339,0.75361934
0.25912033,0.76721519
0.27442159,0.76732026
0.26132799,0.57961577
0.2355097,0.60934039
0.27758377,0.78302852
0.28293555,0.64132574
0.29148648,0.66165653
0.29521758,0.70722395
0.25425486,0.73096835
0.28684973,0.68168084
0.24999933,0.42700381
0.28785067,0.94844876
0.26075348,0.38756756
0.31794123,0.74742845
0.22688597,0.75686587
0.31161752,0.87873919
0.22162666,0.53887189
0.29971504,0.86280465
0.19853013,0.62370646
0.23935159,0.62017431
0.27366646,0.7974809
0.26453256,0.97650513
0.23162526,0.82876174
0.28548164,0.56210069
0.27398648,0.92601173
0.28685603,0.74242067
0.27934676,0.88715082
0.36456922,0.68678647
0.26989879,0.76524379
0.28597528,0.61199653
0.31172879,0.74776869
0.30165038,0.67873821
0.25011773,0.64881616
0.25508272,0.85371755
0.29418326,0.43574035
0.29484613,0.59037443
0.27211465,0.88520332
0.29634501,0.5268876
0.46373664,0.51083942
0.30377536,0.55797668
0.2434529,0.69299421
0.25118351,0.84367544
0.2469939,0.63632249
0.26309568,0.73309764
0.28331752,0.72758504
0.3394846,0.58054202
0.26563054,0.54666752
0.34345106,0.84860562
0.31564661,0.74676874
0.25392448,0.62374532
0.22089735,0.55020893
0.28411424,0.88523383
0.30070201,0.43705595
0.33568767,0.54960742
0.22942988,0.90315396
0.26658944,0.43892032
0.25643483,0.63916876
0.24829968,0.57615327
0.29356237,0.72474926
0.27964845,0.818637
0.20587351,0.81703596
0.2306869,0.92314504
0.25937616,0.51402647
0.2801235,0.65713898
0.29215967,0.82709769
0.24328519,0.70023513
0.40194887,0.62608632
0.36663258,0.63733154
0.2796062,0.64973117
0.285125,0.75125337
0.22286745,0.97496553
0.22490729,0.98931093
0.27777258,0.33346266
0.25940635,0.97248709
0.28918472,0.39201426
0.2355448,0.89954864
0.34778886,0.71178172
0.25185603,0.73682977
0.31139726,0.79262731
0.24758177,0.75674952
0.28389715,0.5180311
0.37281637,0.62712443
0.23939713,0.63189957
0.27065535,0.81893351
0.22887397,0.76609081
0.26146516,0.9307632
0.26952009,0.94112973
0.2944893,0.82504703
0.30363815,0.84677721
0.26950782,0.75215206
0.36976954,0.43165202
0.20395945,0.94177877
0.20261939,0.9363851
0.22706488,0.86550726
0.2632509,0.58578346
0.24798932,0.79232322
0.27267631,0.83069427
0.32733424,0.59253831
0.29395134,0.80183562
0.32415528,0.61954276
0.31751193,0.80338916
0.36169105,0.93342526
0.31946138,0.83802859
0.29662031,0.73784061
0.31043722,0.85778387
0.22387848,0.57383398
0.24989262,0.72746028
0.28317947,0.7437734
0.29164247,0.66748656
0.30528078,0.5352889
0.30350865,0.48598172
0.33732242,0.59378885
0.30858867,0.7665237
0.330564,0.70335626
0.36544994,0.73930435
0.39626217,0.76425827
0.26713789,0.50694541
0.25305691,0.92967495
0.28633131,0.87950334
0.22472121,0.94411478
0.33130629,0.79896776
0.22317522,0.69669307
0.24641598,0.5345584
0.24498292,0.81060439
0.28142594,0.54379977
0.24443565,0.57897536
0.22677619,0.80218378
0.24374624,0.90874309
0.27374722,0.46256331
0.31169421,0.93207234
0.33406072,0.91883745
0.33727573,0.9494832
0.21896139,0.66429216
0.35511274,0.69263753
0.2502958,0.8513919
0.22294558,0.79952499
0.2944089,0.66528089
0.23096858,0.53539096
0.3067446,0.79446783
0.23127735,0.88785005
0.27073475,0.86764636
0.29705454,0.90639199
0.2310907,0.65828747
0.25883513,0.72326721
0.24398552,0.6552655
0.25896675,0.72607829
0.24554561,0.76797957
0.27039233,0.88298245
0.26598751,0.59012621
0.37508108,0.64612592
0.22133948,0.8168113
0.22839127,0.78356429
0.25495373,0.82528973
0.25968655,0.93275077
0.25438115,0.92902656
0.30273864,0.67695344
0.28970625,0.64528896
0.25769476,0.82274849
0.31821707,0.54857634
0.37136603,0.75310748
0.31585907,0.82867711
0.26053431,0.65623662
0.23650779,0.80436673
0.25444618,0.67417439
0.23530495,0.91893989
0.2659566,0.61929212
0.2370269,0.62085513
0.27289525,0.85209217
0.23083642,0.73410798
0.23939136,0.76323958
0.22689519,0.72193319
0.27382303,0.66899702
0.29257033,0.78362282
0.28027413,0.76889168
0.23888313,0.54188411
0.25503821,0.76553277
0.25525642,0.77112486
0.31304142,0.83222246
0.2584812,0.63157403
0.3214497,0.79602783
0.29895664,0.81390344
0.28783296,0.80875852
0.26708895,0.85378189
0.32651387,0.60900366
0.2821982,0.86847073
0.28385052,0.65102158
0.25147484,0.60751444
0.39850963,0.68129131
0.28962679,0.5171003
0.30523894,0.72711851
0.3085856,0.45303891
0.28947272,0.7247259
0.29093594,0.47815067
0.34520765,0.67130976
0.38008357,0.51431189
0.23711775,0.75501005
0.27571381,0.58117989
0.33471074,0.70543644
0.27672768,0.67453441
0.25853462,0.83666855
0.26786906,0.77340528
0.25489665,0.64657295
0.2877475,0.6516863
0.22685752,0.64331036
0.30731804,0.85522017
0.24944793,0.7132157
0.24773904,0.91038845
0.27752208,0.91903769
0.2878178,0.57121431
0.35890871,0.71253912
0.22511856,0.57487811
0.28457713,0.84511838
0.21055121,0.75954367
0.22341402,0.8242617
0.2123305,0.90826529
0.26540923,0.43962038
0.26146166,0.88691089
0.28357557,0.53066504
0.21688924,0.90062651
0.22417855,0.85279854
0.31577607,0.74939146
0.29327072,0.81546898
0.31486555,0.6053976
0.23950818,0.75067037
0.27013889,0.76521965
0.26548784,0.69995637
0.25130749,0.6011361
0.25904396,0.81063341
0.18187555,0.88737846
0.36124423,0.61039413
0.30237942,0.59453822
0.34961304,0.65729684
0.3500213,0.68029371
0.26564091,0.59097604
0.26258877,0.68266992
0.23033486,0.89543525
0.32768577,0.4244846
0.23002788,0.83455969
0.32060312,0.69331847
0.31440044,0.35324455
0.28785721,0.67002189
0.31001143,0.63427092
0.21580287,0.52727951
0.32307794,0.56069622
0.22481286,0.63405493
0.23555405,0.58134301
0.26008765,0.83048882
0.25704135,0.52221555
0.23208877,0.73960307
0.27053759,0.58799828
0.29027114,0.595495
0.2670445,0.70286918
0.27203268,0.6834313
0.28446736,0.66270521
0.32079514,0.62505369
0.32273233,0.76284471
0.25142491,0.61164482
0.29638034,0.6276946
0.2267898,0.71704848
0.25848658,0.83429734
0.2720992,0.76821618
0.34609185,0.58787967
0.36954474,0.59971411
0.2970574,0.65493044
0.24968953,0.63357447
0.20724909,0.69355347
0.28932717,0.60227403
0.27393535,0.77971469
0.21641225,0.74184501
0.23107832,0.88878702
0.31667463,0.5064212
0.30637543,0.57731416
0.3026396,0.90977605
0.25489873,0.83573603
0.25543311,0.46915004
0.30197742,0.73832875
0.29993072,0.52869167
0.24394577,0.78536767
0.22863108,0.49866286
0.20241731,0.83726346
0.2401393,0.92342733
0.27353538,0.77674801
0.28939109,0.68151782
0.32812037,0.61370198
0.28920696,0.64992218
0.25867684,0.68677683
0.19729447,0.60424101
0.3492701,0.64720189
0.22075804,0.94235494
0.22532056,0.92994692
0.16169561,0.64128328
0.18405562,0.7771896
0.30665021,0.52601975
0.30007381,0.44700194
0.20702793,0.83446443
0.34124215,0.4928821
0.33236382,0.51451968
0.36584803,0.60650906
0.29315303,0.64840363
0.30308315,0.64636051
0.29976176,0.73558178
0.27700849,0.58522405
0.2479463,0.74219064
0.24596174,0.7850054
0.3057857,0.50070763
0.21806307,0.61572741
0.23455758,0.59566521
0.26394452,0.62853221
0.24820236,0.70722804
0.25104733,0.58043768
0.2823787,0.80249072
0.25990466,0.68626501
0.35907304,0.53074974
0.31009252,0.51513492
0.32236601,0.62913652
0.371181,0.43079634
0.20307406,0.86721879
0.25506628,0.86772676
0.23202011,0.89640513
0.29170935,0.60528583
0.26001362,0.79360862
0.30606235,0.69648059
0.24862614,0.56428567
0.263049,0.7815085
0.28673338,0.69110067
0.28593511,0.58372258
0.23645549,0.88022237
0.24782021,0.66842182
0.2630208,0.58047176
0.36529478,0.68211398
0.26195728,0.68297276
0.29260669,0.54904164
0.32406853,0.70307095
0.25934363,0.69050734
0.237507,0.79516945
0.24931892,0.70815653
0.31934558,0.62360426
0.26926841,0.63163884
0.27845172,0.62961856
0.29259603,0.59753607
0.33956764,0.62023136
0.26153491,0.51302543
0.29565716,0.84480437
0.26897065,0.46754235
0.37750079,0.66798832
0.27666145,0.48706059
